Unnamed: 0,address,stETH,wstETH,total,label,type,protocol_type,total_token_share,reaction_time,distribution
0,0x0b925ed163218f6662a35e0f0371ac234f9e9371,0.1173278126656212,1601229.4093208094,1601229.526648622,,Contract,AAVE,17.798525336189,4,Original
1,0x93c4b944d05dfe6df7645a86cd2206016c51564d,1253041.394573533,0.0831849710052748,1253041.477758504,,Contract,Restaking,13.92822835078441,4,Original
2,0x12b54025c112aa61face2cdb7118740875a566e9,0.1173278126656212,854226.5789799526,854226.6963077653,,Contract,Leverage/Lending,9.49518806894896,4,Original
3,0xc329400492c6ff2438472d4651ad17389fcb843a,0.1173278126656212,481394.31788356457,481394.4352113772,,Contract,Restaking,5.350957441899771,4,Original
4,0x98078db053902644191f93988341e31289e1c8fe,547194.2460802954,0.0831849710052748,547194.3292652664,,Contract,Vault,6.0823585695619,4,Original
5,0x248ccbf4864221fc0e840f29bb042ad5bfc89b5c,0.1173278126656212,247406.8349896038,247406.9523174165,,Contract,Maker,2.750061022411531,4,Original
6,0x9ffdf407cde9a93c47611799da23924af3ef764f,298327.7020906816,0.0831849710052748,298327.78527565254,,Contract,Restaking,3.316073402562885,4,Original
7,0xfe08d40eee53d64936d3128838867c867602665c,162251.9697097064,0.0831849710052748,162252.0528946774,,Contract,Others ,1.8035186250523787,4,Original
8,0xc035a7cf15375ce2706766804551791ad035e0c2,0.1173278126656212,108387.63845229108,108387.75578010372,,Contract,AAVE,1.2047880614733244,4,Original
9,0x1982b2f5814301d4e9a8b0201555376e62f82428,138784.82299047802,0.0831849710052748,138784.90617544902,,Contract,AAVE,1.542668697856458,4,Original
10,0x176f3dab24a159341c0509bb36b833e7fdd0a132,126170.32556062,0.0831849710052748,126170.40874559102,,Private,,1.4024517905536442,3,Original
11,0x3c22ec75ea5d745c78fc84762f7f1e6d82a2c5bf,15731.96213274298,67883.78256662116,83615.74469936414,,Private,,0.929433866767888,3,Original
12,0x0f25c1dc2a9922304f2eac71dca9b07e310e8e5a,0.1173278126656212,82651.6086847133,82651.72601252596,,Contract,Bridge,0.9187182818147672,4,Original
13,0x10cd5fbe1b404b7e19ef964b63939907bdaf42e2,0.1173278126656212,55635.11590569912,55635.23323351178,,Contract,Maker,0.6184154687454382,4,Original
14,0x52aa899454998be5b000ad077a46bbe360f4e497,0.1173278126656212,50809.57266620353,50809.6899940162,,Contract,Leverage/Lending,0.5647769664697522,4,Original
15,0x47176b2af9885dc6c4575d4efd63895f7aaa4790,69218.23922044104,0.0831849710052748,69218.32240541205,,Contract,Bridge,0.7693987929636616,4,Original
16,0x18709e89bd403f470088abdacebe86cc60dda12e,63997.79477486398,0.0831849710052748,63997.87795983499,,CEX,,0.7113707518962175,4,Original
17,0xee5b5b923ffce93a870b3104b7ca09c3db80047a,54866.38325277118,0.0831849710052748,54866.46643774219,,CEX,,0.6098702133248962,4,Original
18,0xa91661efee567b353d55948c0f051c1a16e503a5,47361.13978700077,0.0831849710052748,47361.22297197177,,Contract,DEX,0.5264454052279773,4,Original
19,0x5313b39bf226ced2332c81eb97bb28c6fd50d1a3,0.1173278126656212,32836.55379153989,32836.671119352555,,Private,,0.3649972181671829,3,Original
20,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,0.1173278126656212,32392.550442719265,32392.66777053193,,Contract,Leverage/Lending,0.3600618827128856,4,Original
21,0xe53fff67f9f384d20ebea36f43b93dc49ed22753,45428.65078742645,0.0831849710052748,45428.73397239746,,Private,,0.504964753111338,3,Original
22,0x88ad09518695c6c3712ac10a214be5109a655671,0.1173278126656212,27817.4953672705,27817.612695083168,,Private,,0.3092076907812226,3,Original
23,0x6625c6332c9f91f2d27c304e729b86db87a3f504,0.1173278126656212,27351.47324074186,27351.59056855453,,Contract,Bridge,0.3040276047984184,4,Original
24,0x11dd5d87e5bce946b3bad36685901095e063f48e,0.1173278126656212,27104.869998909027,27104.987326721694,,Private,,0.3012864774492778,3,Original
25,0x6663613fbd927ce78abbf7f5ca7e2c3fe0d96d18,38180.29852555048,0.0831849710052748,38180.38171052149,,Private,,0.4243954285819306,3,Original
26,0x3e40d73eb977dc6a537af587d48316fee66e9c8c,37864.50565901152,0.0831849710052748,37864.58884398253,,Contract,DAO,0.4208852214301518,4,Original
27,0x76943c0d61395d8f2edf9060e1533529cae05de6,0.1173278126656212,26668.6859264678,26668.803254280465,,Contract,Bridge,0.2964380574474082,4,Original
28,0x9de443adc5a411e83f1878ef24c3f52c61571e72,0.1173278126656212,26476.98196524388,26477.099293056544,,Private,,0.2943071650587117,3,Original
29,0x889edc2edab5f40e902b864ad4d7ade8e412f9b1,34101.9680895949,0.0831849710052748,34102.05127456591,,Contract,Other,0.3790625975382553,4,Original
30,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,32135.27492803676,0.0831849710052748,32135.35811300776,,Contract,DEX,0.3572017478087563,4,Original
31,0xffefa70b6deaab975ef15a6474ce9c4214d82b02,31465.15010684005,0.0831849710052748,31465.23329181105,,Private,,0.3497529508624232,3,Original
32,0x02ed4a07431bcc26c5519ebf8473ee221f26da8b,28974.224022055525,0.0831849710052748,28974.30720702653,,Private,,0.3220649709115386,3,Original
33,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,0.1173278126656212,19976.39114380256,19976.508471615223,,Contract,Restaking,0.2220496101547727,4,Original
34,0x804a7934bd8cd166d35d8fb5a1eb1035c8ee05ce,27661.61423893082,0.0831849710052748,27661.697423901824,,Private,,0.307474608884945,3,Original
35,0xcafeaf6ea90cb931ae43a8cf4b25a73a24cf6158,27213.72515872585,0.0831849710052748,27213.80834369685,,Custody,,0.3024960814414026,4,Original
36,0x48d62ed012e327faacb9c8d2a56330e215da0575,26420.234583357123,0.0831849710052748,26420.31776832813,,Custody,,0.2936760079449521,4,Original
37,0x60d2d94acb969ca54e781007ee89f04c1a2e5943,0.1173278126656212,18469.532602392672,18469.649930205334,,Contract,Other,0.2053000689547233,4,Original
38,0x5eea56d346aa5bc5aea1786169e1f4b8699e882d,23955.451554105504,0.0831849710052748,23955.53473907651,,Private,,0.2662786220834994,3,Original
39,0x0e774bbed46b477538f5b34c8618858d3d86e530,0.1173278126656212,15211.368200327764,15211.48552814043,,Private,,0.169083823441817,3,Original
40,0x9d94ef33e7f8087117f85b3ff7b1d8f27e4053d5,10705.5877274124,5650.166593972847,16355.754321385248,,Contract,Other,0.1818029850417189,4,Original
41,0x704377f719651c3ee6902ff3c9d5522e5054d429,20928.17530384168,0.0831849710052748,20928.258488812684,,Contract,Vault,0.2326288222620227,4,Original
42,0x3afdc9bca9213a35503b077a6072f3d0d5ab0840,0.1173278126656212,13710.498873604822,13710.616201417488,,Contract,Leverage/Lending,0.1524008555765552,4,Original
43,0xba12222222228d8ba445958a75a0704d566bf2c8,0.1173278126656212,12895.307887046643,12895.425214859311,,Contract,DEX,0.1433395703662728,4,Original
44,0xc13abcdeed78efcade757371beabbbdfebe0b932,17313.966800391056,0.0831849710052748,17314.04998536206,,Private,,0.19245495552502,3,Original
45,0x608e1e01ef072c15e5da7235ce793f4d24eca67b,0.1173278126656212,12176.129372276624,12176.24670008929,,Contract,Other,0.1353455152958745,4,Original
46,0xcebb2d6335ffa869f86f04a169015f9b613c2c04,17164.48018256292,0.0831849710052748,17164.563367533923,,Private,,0.1907933315600885,3,Original
47,0x989b96317735d70a7762bf96c034b203713aae18,17092.441156806886,0.0831849710052748,17092.52434177789,,Private,,0.1899925791359206,3,Original
48,0xcbc72d92b2dc8187414f6734718563898740c0bc,0.1173278126656212,11984.20565112776,11984.322978940429,,Contract,Vault,0.1332121801576989,4,Original
49,0x120fa5738751b275aed7f7b46b98beb38679e093,16691.423437788286,0.0831849710052748,16691.50662275929,,Contract,Vault,0.1855350520210215,4,Original
50,0x51c2cef9efa48e08557a361b52db34061c025a1b,16472.6444733009,0.0831849710052748,16472.727658271906,,Contract,Leverage/Lending,0.1831032064438268,4,Original
51,0x86fb84e92c1eedc245987d28a42e123202bd6701,15737.679046239988,0.0831849710052748,15737.762231210992,,Contract,Vault,0.1749336713727706,4,Original
52,0xc611a52d6427b0cac49c5d528f581d7fcdde22ae,0.1173278126656212,10751.263473403267,10751.380801215935,,Private,,0.1195073663111697,3,Original
53,0xc3d688b66703497daa19211eedff47f25384cdc3,0.1173278126656212,10503.730037889653,10503.84736570232,,Contract,Leverage/Lending,0.1167558993601673,4,Original
54,0xf013ab0a24390447d0bab4c850def030ee549c4b,14006.254659320311,0.0831849710052748,14006.337844291318,,Private,,0.1556879603079835,3,Original
55,0x17170904077c84f26c190ec05ff414b7045f4652,0.1173278126656212,9282.559515606545,9282.67684341921,,Private,,0.103181933780008,3,Original
56,0xed0c6079229e2d407672a117c22b62064f4a4312,0.1173278126656212,9183.61616781102,9183.733495623686,,Custody,,0.1020821253807263,4,Original
57,0xa17581a9e3356d9a858b789d68b4d866e593ae94,0.1173278126656212,8845.25341022358,8845.370738036247,,Contract,Leverage/Lending,0.0983210417799588,4,Original
58,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0.1173278126656212,8686.596770618771,8686.714098431437,,Contract,Bridge,0.0965574881027598,4,Original
59,0xa0456eaae985bdb6381bd7baac0796448933f04f,0.1173278126656212,8659.530679451856,8659.648007264523,,Private,,0.0962566339769967,3,Original
60,0xa923b13270f8622b5d5960634200dc4302b7611e,12101.423993937267,0.0831849710052748,12101.507178908272,,Private,,0.1345147454160939,3,Original
61,0xf89d7b9c864f589bbf53a82105107622b35eaa40,11762.908471958614,0.0831849710052748,11762.991656929618,,CEX,,0.1307519637571516,4,Original
62,0xab4678b69d60f3f18a3855273546df9c99b40e3a,0.1173278126656212,7825.446376474132,7825.563704286797,,Private,,0.0869853394174103,3,Original
63,0xf4477e81f2de150d48c4941c93e54d36ab82ad3f,10739.660217604358,0.0831849710052748,10739.743402575365,,Private,,0.1193780103811769,3,Original
64,0x629e7da20197a5429d30da36e77d06cdf796b71a,0.1173278126656212,7137.298796323272,7137.416124135937,,Private,,0.0793362098351027,3,Original
65,0xac665a44d46194eb9826d6f93fb5cc93bc2654b4,9735.131045226231,0.0831849710052748,9735.214230197236,,Contract,Other,0.1082121296451814,4,Original
66,0x1ce8aafb51e79f6bdc0ef2ebd6fd34b00620f6db,9584.08105789944,0.0831849710052748,9584.164242870444,,Custody,,0.1065331279894388,4,Original
67,0x4b4eec1ddc9420a5cc35a25f5899dc5993f9e586,9334.00845123093,0.0831849710052748,9334.091636201934,,Contract,Vault,0.1037534367886451,4,Original
68,0x995a09ed0b24ee13fbfcfbe60cad2fb6281b479f,9257.619563477088,0.0831849710052748,9257.702748448091,,Private,,0.1029043333144319,3,Original
69,0x2d018f3602c1185766bc725e3390caab6f44ae5b,9207.369651664403,0.0831849710052748,9207.452836635408,,Private,,0.1023457785827994,3,Original
70,0x21e27a5e5513d6e65c4f830167390997aa84843a,9167.870554685156,0.0831849710052748,9167.95373965616,,Contract,DEX,0.1019067249264425,4,Original
71,0x2e20ddbf39b813693cae0ec78ae393dc060460e2,9095.055005543138,0.0831849710052748,9095.138190514142,,Private,,0.1010973410281919,3,Original
72,0xe009367f3892dc4902f94f9a4639917d0a03b616,0.1173278126656212,101607.4707069182,101607.58803473088,,Custody,,1.129422859051528,4,Original
73,0x3c0aea3576b0d70e581ff613248a74d56cde0853,8502.40288275546,0.0831849710052748,8502.486067726464,,Private,,0.0945096946930282,3,Original
74,0x57823baebaa86724839902e0d8efab7e0cfb31b0,8277.486344244486,0.0831849710052748,8277.56952921549,,Contract,Other,0.0920096266874162,4,Original
75,0x41c59bf14d1407311aaa1b91eee6d2d441a3ec52,8071.863690180078,0.0831849710052748,8071.946875151084,,Private,,0.0897240205596553,3,Original
76,0xcd40532686b94abc88b06b9705aacbc14c8364d6,0.1173278126656212,5650.166593972847,5650.283921785513,,Private,,0.0628059374779624,3,Original
77,0x7f3f54201a60a3b221e6ed486caf9f0e9b73adb4,7898.977021921319,0.0831849710052748,7899.060206892324,,Private,,0.0878022924787766,3,Original
78,0x8b9f7fcf8338b1dc9d0bc8be1558dbef6e0c481d,7861.157438837158,0.0831849710052748,7861.240623808164,,Private,,0.0873819075205149,3,Original
79,0x334f889fbc9884a1d6acfb50dfc57213589f7d13,7822.207954696109,0.0831849710052748,7822.291139667115,,Private,,0.086948963105752,3,Original
80,0x36ed8dda673bec4f95babe8f122e6f88cf72d0fb,7783.60535448992,0.0831849710052748,7783.688539460926,,Private,,0.0865198744920474,3,Original
81,0xfcba81c19b20d2f2d7cea6e10647803ede7697c0,7491.146399786581,48.49383970366001,7539.640239490242,,Private,,0.083807146692571,3,Original
82,0xeb9c1ce881f0bdb25eac4d74fccbacf4dd81020a,7641.121740337832,0.0831849710052748,7641.204925308838,,Private,,0.0849360926704708,3,Original
83,0xff4606bd3884554cdbdabd9b6e25e2fad4f6fc54,7601.150858115662,0.0831849710052748,7601.234043086668,,Private,,0.0844917948680002,3,Original
84,0xb95aea8c12c20d40683d3a4bac4f9597890d6849,7571.842925872513,0.0831849710052748,7571.9261108435185,,Private,,0.084166021475804,3,Original
85,0xe7cf0c9165099a76a988e0dd72db110fa2abc43b,7570.608375002575,0.0831849710052748,7570.69155997358,,Private,,0.0841522987804803,3,Original
86,0xc7c732d64fd14887cf924cb5d72409924c58bb24,7562.171603556888,0.0831849710052748,7562.254788527894,,Private,,0.0840585195390708,3,Original
87,0x50411ecf77f9a222fab5887018e3048741859027,7561.717964171128,0.0831849710052748,7561.801149142134,,Private,,0.0840534770938956,3,Original
88,0xa4dcca03a8f25b825f72ac9c6d199acb8ebbb0c5,7557.625510213615,0.0831849710052748,7557.70869518462,,Private,,0.0840079872723318,3,Original
89,0xb63a16e0d38c123509f8a23db7a134c415d10951,7556.990791984794,0.0831849710052748,7557.073976955799,,Private,,0.0840009320386573,3,Original
90,0x777d392672a8576302ef8bde93b5f3c4608a61f8,7528.402210877111,0.0831849710052748,7528.485395848117,,Private,,0.0836831546203032,3,Original
91,0x866c9a77d8ab71d2874703e80cb7ad809b301e8e,7444.978894488828,0.0831849710052748,7445.0620794598335,,CEX,,0.0827558596974613,4,Original
92,0x32c98a981fe7c333bd4e8e7630e8e0cf5ce20987,7436.2815458797295,0.0831849710052748,7436.364730850735,,Private,,0.0826591840010665,3,Original
93,0x1a5213554ac2f7056c554fb19416ff9738e165ba,7332.167626442747,0.0831849710052748,7332.250811413753,,Private,,0.0815019019236946,3,Original
94,0xc5dd164cf086a4874d8f451b2d838e1c21f4715b,7137.852406582588,0.0831849710052748,7137.935591553593,,Private,,0.0793419839941728,3,Original
95,0xc0e19abd7e913fdf00265b3846f30746b786c04c,7106.133873561385,0.0831849710052748,7106.217058532391,,Custody,,0.0789894154809089,4,Original
96,0x05bc11f64c6515bb384b05bfd3e0d0424fa65aa4,6910.794619418222,0.0831849710052748,6910.877804389228,,Private,,0.0768181148608809,3,Original
97,0x78404d447139901fe677918629ce08173b505538,0.1173278126656212,4876.189069300525,4876.306397113191,,Private,,0.0542027620098247,3,Original
98,0x6bb8bc41e668b7c8ef3850486c9455b5c86830b3,6877.040136292168,0.0831849710052748,6877.123321263174,,Private,,0.0764429156698027,3,Original
99,0x0f8179a26ae4709ec59048a266e690d49553605a,0.1173278126656212,4846.004656789354,4846.121984602019,,Private,,0.0538672460691697,3,Original
100,0x4a240f0ee138697726c8a3e43efe6ac3593432cb,0.1173278126656212,4729.778341763916,4729.895669576581,,Contract,Other ,0.0525753282158674,4,Original
101,0x7be29fddb841584468fd5dc15bb7ab0b45a2bf4f,6616.822801215299,0.0831849710052748,6616.905986186304,,Contract,Other,0.0735504603695467,4,Original
102,0xf36dfdbd503ccd43338f644261b22e97353c59e0,6603.526867023151,0.0831849710052748,6603.6100519941565,,Private,,0.0734026689270029,3,Original
103,0x4af9842a0356e06a5f4a633422104e9dd20995e8,6440.501480233652,0.0831849710052748,6440.5846652046575,,Private,,0.0715905542807735,3,Original
104,0x98ec0508e134dfee2992e42577696625768be437,6369.584344438004,0.0831849710052748,6369.66752940901,,Private,,0.0708022722654708,3,Original
105,0xc19d8909114b9d5d8f9dbff13ab804c1cd6c8045,6314.35373805258,0.0831849710052748,6314.436923023586,,Private,,0.0701883544412463,3,Original
106,0xa5d223c176daab154a3134369d1c0478c5e6fecf,0.1173278126656212,4398.874359717962,4398.991687530627,,Private,,0.0488971529072858,3,Original
107,0x0632dcc37b1fabf2cad20538a5390d23c830962e,6111.7189782690175,0.0831849710052748,6111.802163240023,,Contract,Other,0.0679359603615862,4,Original
108,0xb3668730e4a8abe282a6d471c75baf75557ffff3,0.1173278126656212,4097.390467603816,4097.507795416481,,Private,,0.0455459976837886,3,Original
109,0xed803540037b0ae069c93420f89cd653b6e3df1f,0.1173278126656212,4063.378936361125,4063.49626417379,,Contract,DAO,0.0451679412649736,4,Original
110,0xc5d01939af7ce9ffc505f0bb36efedde7920f2dc,0.1173278126656212,4036.146266889831,4036.263594702497,,Private,,0.044865235531979,3,Original
111,0x4d9629e80118082b939e3d59e69c82a2ec08b4d5,5543.4834912605465,0.0831849710052748,5543.566676231552,,Contract,Vault,0.0616197180339731,4,Original
112,0x46cd2870894a9a7d5eedbb40997d994fa8a058df,5444.388898346422,0.0831849710052748,5444.472083317428,,Private,,0.0605182284640468,3,Original
113,0x605ecf96cf0a8bd71e05cc5518cba349b54b8da8,5416.922237865422,0.0831849710052748,5417.005422836428,,Private,,0.0602129217954303,3,Original
114,0x3f3a4f13a0c1390d018e75032f9e12dbe2b27412,5267.883444309607,0.0831849710052748,5267.966629280612,,Contract,Other,0.0585562756375679,4,Original
115,0x7785ddcece9e3c7d86279cd5e79e4e155f8eb816,4984.32924998225,0.0831849710052748,4984.412434953256,,Private,,0.0554044186252374,3,Original
116,0x720d8790666bd40b9ca289cbe73cb1334f0ae7e3,4953.122610654657,0.0831849710052748,4953.205795625663,,Private,,0.0550575400850371,3,Original
117,0x8c2e5c77bafc42d66c4300221f56dd3aa53d2034,4943.8021452689145,0.0831849710052748,4943.88533023992,,Private,,0.0549539381113335,3,Original
118,0xe637b85b0649e2b4477663e1d219611d1aa3c64c,0.1173278126656212,3473.571530843959,3473.6888586566247,,Private,,0.0386119154886186,3,Original
119,0xb99a2c4c1c4f1fc27150681b740396f6ce1cbcf5,0.1173278126656212,3473.571530843959,3473.6888586566247,,Private,,0.0386119154886186,3,Original
120,0x04f6fe1e64a63ffc6f8b2c7f199fcfe18c41e893,4876.379324962109,0.0831849710052748,4876.462509933115,,Private,,0.0542044972875813,3,Original
121,0x37417b2238aa52d0dd2d6252d989e728e8f706e4,0.1173278126656212,3391.795012034476,3391.912339847141,,Contract,DEX,0.0377029256044623,4,Original
122,0xcb9173670ccbc288982cae1f2e51c887ccfc3bdf,4736.173234851427,0.0831849710052748,4736.256419822433,,Private,,0.0526460313677416,3,Original
123,0xbe6db5f6b4656d4f85bc91c741b84ede77fa89cf,4730.843256069494,0.0831849710052748,4730.926441040499,,Private,,0.0525867857937543,3,Original
124,0x0a0fa2b02ae73bd9eb4c1e086458099eca42476e,4557.940843405821,0.0831849710052748,4558.024028376827,,Private,,0.0506648827053672,3,Original
125,0xed0eebb4d520a6b0eccc4df8e5214e7a6697c111,4517.001428955474,0.0831849710052748,4517.08461392648,,Private,,0.0502098191475097,3,Original
126,0x5fad9e2ee7aebffac0a909264f85b1eeb216e3dd,4448.272882800072,0.0831849710052748,4448.3560677710775,,Private,,0.0494458644803567,3,Original
127,0xfc09d8c9a63670702c2de876ff95608ab971dcd6,4402.3021482462,0.0831849710052748,4402.385333217206,,Private,,0.0489348750999693,3,Original
128,0x8b3f33234abd88493c0cd28de33d583b70bede35,4366.827336698846,0.0831849710052748,4366.910521669852,,Contract,DAO,0.0485405535354378,4,Original
129,0x61feb91701f1dcf14737a58d28ced4f43ad78aa8,4318.053200733832,0.0831849710052748,4318.136385704838,,Contract,Other,0.0479984028441868,4,Original
130,0x5490689fd12b18a761c0337f2937e1e168746c4c,4252.977867012674,0.0831849710052748,4253.06105198368,,Private,,0.0472750555933893,3,Original
131,0x6ac1108461189f1569e1d4dedc9940a0395d3423,0.1173278126656212,2948.5328220383176,2948.650149850984,,Private,,0.0327758285281713,3,Original
132,0x3bd9ffa84516f7a381b4d4212e2b09866cbeb40f,4123.595491065257,0.0831849710052748,4123.678676036263,,Private,,0.0458369010639908,3,Original
133,0x225d3822de44e58ee935440e0c0b829c4232086e,4106.166448718262,0.0831849710052748,4106.249633689267,,Private,,0.0456431679066665,3,Original
134,0x011a34f6052953d18bf2f13df0e88c05681fee33,4095.165837581112,0.0831849710052748,4095.249022552117,,Private,,0.0455208902114457,3,Original
135,0x399692911aef46e160e0e5321f8c003e9dd3a5d8,4094.5441624203886,0.0831849710052748,4094.627347391394,,Private,,0.0455139799584714,3,Original
136,0x16bca40b467200ea9b74d23f2c24057f4952fb31,4082.8146092899447,0.0831849710052748,4082.89779426095,,Private,,0.0453835996818777,3,Original
137,0x5f397b62502e255f68382791947d54c4b2d37f09,4051.1090642280665,0.0831849710052748,4051.192249199072,,Custody,,0.0450311755367506,4,Original
138,0xf18337bfb2c0a97221ba78fe813441834469dbfc,4027.248635107959,0.0831849710052748,4027.331820078964,,Private,,0.0447659540646513,3,Original
139,0xab917dabdf1f598e88f80e39942ae4fe00658e43,4017.826110361357,0.0831849710052748,4017.9092953323625,,Private,,0.0446612176463913,3,Original
140,0x7fc386640f349e8f9c683a91b5848b0b2db21bb6,4010.171912419536,0.0831849710052748,4010.255097390541,,Private,,0.0445761371293709,3,Original
141,0x04b35d8eb17729b2c4a4224d07727e2f71283b73,0.1173278126656212,44227.66966143101,44227.78698924368,,Private,,0.4916155830196396,3,Original
142,0xb5092c5916354d48d36d069c5deea488c2d194de,3927.33944449134,0.0831849710052748,3927.4226294623454,,Private,,0.0436554098041855,3,Original
143,0xdc7b28976d6eb13082a5be7c66f9dcfe0115738f,3911.324157762407,0.0831849710052748,3911.407342733413,,Contract,Other,0.0434773912991134,4,Original
144,0x8429eaa03f90bd6dfccc64863d02a9c34ae81187,0.1173278126656212,2735.2758608932786,2735.3931887059443,,Private,,0.0304053629809846,3,Original
145,0x4d9f9d15101eec665f77210cb999639f760f831e,3836.104008245677,0.0831849710052748,3836.1871932166814,,Contract,DEX,0.0426412789774979,4,Original
146,0x3fa9cbf709c5946d66e0e77bdbc8a1ecccf21d54,3813.443808141321,0.0831849710052748,3813.5269931123257,,Private,,0.0423893986948974,3,Original
147,0x0b739e2ad0219d22c5b3a4a2fd11c2c9f965c92c,3673.5729240744295,0.0831849710052748,3673.6561090454343,,Private,,0.0408346587700909,3,Original
148,0xec08867a12546ccf53b32efb8c23bb26be0c04f1,0.1173278126656212,2602.5011353702025,2602.6184631828683,,Private,,0.0289295006658709,3,Original
149,0x0b0bb483845955a9bde25c5b4a29370a4503e1ed,3658.0124032242256,0.0831849710052748,3658.095588195231,,Private,,0.0406616952317677,3,Original
150,0x56d26c41cbe8858a7892d14d5cdc1cce6c226733,3552.7936965330605,0.0831849710052748,3552.8768815040658,,Private,,0.0394921328512866,3,Original
151,0xaf64555ddd61fcf7d094824dd9b4ebea165afc5b,3532.815539077557,0.0831849710052748,3532.898724048562,,Custody,,0.0392700649117912,4,Original
152,0x7b7f0e4ed559b2394ea8265ec1fc2f1f8112945a,3526.9291181694366,0.0831849710052748,3527.012303140442,,Contract,Other,0.0392046341850097,4,Original
153,0xd8fb5ff1ecc3328b189d91a2c9285cbf2592cdcc,3488.0265831506035,0.0831849710052748,3488.109768121609,,Private,,0.038772211634931,3,Original
154,0xb67a9bf270fb32a8706cfc826a884f174c18cfe1,3467.40664650594,0.0831849710052748,3467.4898314769453,,Contract,Other,0.0385430099753983,4,Original
155,0x74de5afa21985ae302b7fe1aef11cc205a38a2a4,3459.445450178825,0.0831849710052748,3459.5286351498307,,Private,,0.0384545170066038,3,Original
156,0x32b24247cbce7c17b0017a2159a9fa481f401b16,3390.22947654252,0.0831849710052748,3390.312661513525,,Contract,Other,0.037685144321469,4,Original
157,0x043f8524f87efb25990b65ff4918f9128acf742e,3388.9721930718742,0.0831849710052748,3389.0553780428795,,Private,,0.0376711689410912,3,Original
158,0x6decd32f5a2ab9b43bc6ad8923eb6d2395de145b,3383.859956826394,0.0831849710052748,3383.943141797399,,Private,,0.0376143436922274,3,Original
159,0x0ddd817eb11fe22fa973a3879c5d93636eb45dac,3354.423686178451,0.0831849710052748,3354.5068711494564,,Private,,0.0372871437498014,3,Original
160,0x8bfcabae11646e37c92efc183ae9290bbe9a7ecd,3351.379771294909,0.0831849710052748,3351.462956265914,,Private,,0.0372533090026435,3,Original
161,0x11986f428b22c011082820825ca29b21a3c11295,3345.134354351464,0.0831849710052748,3345.2175393224693,,Contract,DAO,0.0371838878423083,4,Original
162,0xda4963f60052f100ab14886ffcae1b7587def2ae,3328.0097143672774,0.0831849710052748,3328.0928993382827,,Private,,0.0369935382805752,3,Original
163,0x2d40e3f79027e23c7b5cd4988497eab6d236517c,3324.759661519097,0.0831849710052748,3324.842846490102,,Private,,0.036957412199336,3,Original
164,0x7954c429e5af0f0999d5e3f39c2621cc55f05862,3319.365826728148,0.0831849710052748,3319.4490116991533,,Private,,0.0368974568315463,3,Original
165,0xa0f70b0fccf0945f6adc4955c83d54ddf0ed3eaf,3314.5384227757786,0.0831849710052748,3314.621607746784,,Private,,0.0368437976464486,3,Original
166,0xd1eeb369f312d0de3dd4812cfaabe052327d6b54,3298.9625253687245,0.0831849710052748,3299.04571033973,,Private,,0.0366706631894457,3,Original
167,0xe986e35fa276b57fd4de04a974dd1cd30714db7e,3294.842858377821,0.0831849710052748,3294.926043348826,,Private,,0.0366248708804145,3,Original
168,0x1b63f0e8d08c79775c36c7a6d88610184309d34b,3289.163842519385,0.0831849710052748,3289.247027490391,,Private,,0.0365617455720444,3,Original
169,0x97a3dc0d7def4c6549e5fb231f563f23bc9e96c4,3280.4374527072314,0.0831849710052748,3280.5206376782367,,Private,,0.0364647470670954,3,Original
170,0x10bc6492c82d8f7342db30e0b8ade545aab2deef,3238.670728139748,0.0831849710052748,3238.7539131107533,,Private,,0.0360004875133887,3,Original
171,0x05d836c3cd510f1c45c6ee9787f836b8b205ceab,3238.584393606252,0.0831849710052748,3238.667578577257,,Private,,0.0359995278587256,3,Original
172,0x8e8970bbf2c4dbb7649f306abf0c34d53cdb99e2,3229.7736339800763,0.0831849710052748,3229.8568189510816,,Private,,0.0359015915380248,3,Original
173,0xbce0d3b7269a18eb979460520f0c1257b8c406c6,3228.828376875311,0.0831849710052748,3228.911561846316,,Private,,0.035891084498123,3,Original
174,0xcc3cf78f55b8a351e6cc84b7a565b9cc53273359,3227.597895672817,0.0831849710052748,3227.6810806438225,,Private,,0.0358774070393366,3,Original
175,0x8e083e475c2747e598c7129682bc32789b6469d6,3223.070198097891,0.0831849710052748,3223.1533830688963,,Private,,0.0358270792514331,3,Original
176,0x62886a687383e792db5a45ecd2d6672568c62ce9,3202.125037490749,0.0831849710052748,3202.2082224617543,,Private,,0.035594262553057,3,Original
177,0x4da2d3f330f75458a7f4befe90f82921e318d0b7,0.1173278126656212,2264.946789841852,2265.0641176545173,,Private,,0.0251774029988976,3,Original
178,0xe34bb624055b171d777eccbbfc3baaeeffbe432c,3159.298368343432,0.0831849710052748,3159.381553314437,,Private,,0.0351182211466269,3,Original
179,0xeeda34a377dd0ca676b9511ee1324974fa8d980d,0.1173278126656212,2235.1179320946408,2235.2352599073065,,Contract,DEX,0.0248458392402187,4,Original
180,0x70d893a548cc1de10f6e053fc638f702c298f549,3126.243759643945,0.0831849710052748,3126.32694461495,,Private,,0.0347508014353211,3,Original
